AssemblyName,ComponentName,"Dwg.no",Material,No,P,ProcessingSeries,S,ShipNo,Thickness,UnitBlock,Weight,Wire
99999,A,047,AH36,1,1,NCB,0,P170,6,H412A,"1,330",UA
99999,B,049,AH36,2,1,NCB,0,P170,6,H412A,768,UA
99999,1B,050,AH36,3,1,NCB,0,P170,8,H412A,2,UA
99999,2B,050,AH36,4,1,NCB,0,P170,8,H412A,3,UA
99999,3B,050,AH36,5,1,NCB,0,P170,8,H412A,3,UA
99999,4B,050,AH36,6,1,NCB,0,P170,8,H412A,4,UA
99999,5B,050,AH36,7,1,NCB,0,P170,8,H412A,3,UA
99999,6B,050,AH36,8,1,NCB,0,P170,8,H412A,3,UA
99999,7B,050,AH36,9,1,NCB,0,P170,8,H412A,3,UA
99999,51B,050,AH36,10,0,NCB,1,P170,8,H412A,2,UA
99999,52B,050,AH36,11,0,NCB,1,P170,8,H412A,3,UA
99999,53B,050,AH36,12,0,NCB,1,P170,8,H412A,3,UA
99999,54B,050,AH36,13,0,NCB,1,P170,8,H412A,4,UA
99999,55B,050,AH36,14,0,NCB,1,P170,8,H412A,3,UA
99999,56B,050,AH36,15,0,NCB,1,P170,8,H412A,3,UA
99999,57B,050,AH36,16,0,NCB,1,P170,8,H412A,6,UA
99999,1BV,050,AH36,17,1,NCB,0,P170,8,H412A,1,UA
99999,1BV,050,AH36,18,1,NCB,0,P170,8,H412A,1,UA
99999,1BV,050,AH36,19,1,NCB,0,P170,8,H412A,1,UA
99999,2BV,050,AH36,20,1,NCB,0,P170,8,H412A,1,UA
99999,2BV,050,AH36,21,1,NCB,0,P170,8,H412A,1,UA
99999,3BV,050,AH36,22,1,NCB,0,P170,8,H412A,1,UA
99999,4BV,050,AH36,23,1,NCB,0,P170,8,H412A,3,UA
99999,4BV,050,AH36,24,1,NCB,0,P170,8,H412A,3,UA
99999,51BV,050,AH36,25,0,NCB,1,P170,8,H412A,1,UA
99999,51BV,050,AH36,26,0,NCB,1,P170,8,H412A,1,UA
99999,52BV,050,AH36,27,0,NCB,1,P170,8,H412A,1,UA
99999,53BV,050,AH36,28,0,NCB,1,P170,8,H412A,1,UA
99999,53BV,050,AH36,29,0,NCB,1,P170,8,H412A,1,UA
99999,53BV,050,AH36,30,0,NCB,1,P170,8,H412A,1,UA
99999,54BV,050,AH36,31,0,NCB,1,P170,8,H412A,3,UA
99999,55BV,054,AH36,32,0,NCB,1,P170,8,H412A,2,UA
99999,C,042,AH36,33,1,NCB,0,P170,6,H412A,921,UA
99999,D,045,AH36,34,1,NCB,0,P170,6,H412A,718,UA
99999,1DX,050,AH36,35,1,NFF,0,P170,8,H412A,2,UA
99999,1DX,050,AH36,36,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,37,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,38,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,39,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,40,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,41,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,42,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,43,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,44,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,45,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,46,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,47,0,NFF,1,P170,8,H412A,2,UA
99999,1DX,050,AH36,48,1,NFF,0,P170,8,H412A,2,UA
99999,1DX,050,AH36,49,1,NFF,0,P170,8,H412A,2,UA
99999,E,046,AH36,50,1,NCB,0,P170,6,H412A,499,UA
99999,1E,901,SPPS,51,1,SES,0,P170,"8.6",H412A,56,UA
99999,51E,901,SPPS,52,0,SES,1,P170,"8.6",H412A,56,UA
99999,F,043,AH36,53,1,NCB,0,P170,6,H412A,367,UA
99999,1FX,050,AH36,54,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,55,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,56,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,57,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,58,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,59,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,60,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,61,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,62,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,63,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,64,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,65,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,66,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,67,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,68,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,69,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,70,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,71,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,72,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,73,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,74,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,75,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,76,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,77,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,78,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,79,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,80,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,81,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,82,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,83,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,84,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,85,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,86,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,87,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,88,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,89,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,90,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,91,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,92,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,93,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,94,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,95,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,96,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,97,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,98,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,99,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,100,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,101,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,102,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,103,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,104,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,105,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,106,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,107,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,108,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,109,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,110,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,111,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,112,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,113,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,114,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,115,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,116,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,117,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,118,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,119,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,120,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,121,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,122,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,123,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,124,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,125,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,126,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,127,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,128,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,129,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,130,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,131,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,132,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,133,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,134,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,135,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,136,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,137,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,138,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,139,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,140,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,141,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,142,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,143,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,144,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,145,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,146,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,147,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,148,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,149,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,150,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,151,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,152,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,153,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,154,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,155,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,156,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,157,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,158,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,159,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,160,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,161,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,162,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,163,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,164,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,165,0,NFF,1,P170,8,H412A,2,UA
99999,1FX,050,AH36,166,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,167,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,168,1,NFF,0,P170,8,H412A,1,UA
99999,1FX,050,AH36,169,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,170,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,171,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,172,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,173,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,174,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,175,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,176,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,177,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,178,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,179,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,180,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,181,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,182,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,183,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,184,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,185,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,186,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,187,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,188,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,189,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,190,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,191,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,192,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,193,1,NFF,0,P170,8,H412A,2,UA
99999,1FX,050,AH36,194,1,NFF,0,P170,8,H412A,2,UA
99999,M,048,AH36,195,0,NCB,1,P170,6,H412A,"1,087",UA
99999,1M,571,AH36,196,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,197,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,198,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,199,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,200,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,201,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,202,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,203,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,204,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,205,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,206,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,207,1,SES,0,P170,6,H412A,34,UA
99999,1M,571,AH36,208,1,SES,0,P170,6,H412A,34,UA
99999,2M,571,AH36,209,1,SES,0,P170,6,H412A,22,UA
99999,3M,571,AH36,210,1,SES,0,P170,6,H412A,29,UA
99999,4M,571,AH36,211,0,SES,1,P170,6,H412A,29,UA
99999,5M,571,AH36,212,1,SES,0,P170,6,H412A,13,UA
99999,5M,571,AH36,213,1,SES,0,P170,6,H412A,13,UA
99999,6M,571,AH36,214,1,SES,0,P170,6,H412A,4,UA
99999,11M,571,AH36,215,1,SES,0,P170,6,H412A,11,UA
99999,12M,571,AH36,216,1,SES,0,P170,6,H412A,15,UA
99999,13M,571,AH36,217,1,SES,0,P170,6,H412A,20,UA
99999,14M,571,AH36,218,1,SES,0,P170,6,H412A,22,UA
99999,15M,571,AH36,219,1,SES,0,P170,6,H412A,24,UA
99999,15M,571,AH36,220,1,SES,0,P170,6,H412A,24,UA
99999,15M,571,AH36,221,1,SES,0,P170,6,H412A,24,UA
99999,15M,571,AH36,222,1,SES,0,P170,6,H412A,24,UA
99999,15M,571,AH36,223,1,SES,0,P170,6,H412A,24,UA
99999,16M,571,AH36,224,1,SES,0,P170,6,H412A,12,UA
99999,17M,571,AH36,225,1,SES,0,P170,6,H412A,24,UA
99999,18M,571,AH36,226,1,SES,0,P170,6,H412A,23,UA
99999,19M,571,AH36,227,1,SES,0,P170,6,H412A,23,UA
99999,20M,571,AH36,228,1,SES,0,P170,6,H412A,23,UA
99999,21M,571,AH36,229,1,SES,0,P170,6,H412A,23,UA
99999,22M,571,AH36,230,1,SES,0,P170,6,H412A,22,UA
99999,23M,571,AH36,231,1,SES,0,P170,6,H412A,22,UA
99999,24M,571,AH36,232,1,SES,0,P170,6,H412A,22,UA
99999,25M,571,AH36,233,1,SES,0,P170,6,H412A,7,UA
99999,52M,571,AH36,234,0,SES,1,P170,6,H412A,4,UA
99999,52M,571,AH36,235,0,SES,1,P170,6,H412A,4,UA
99999,56M,571,AH36,236,0,SES,1,P170,6,H412A,21,UA
99999,61M,571,AH36,237,0,SES,1,P170,6,H412A,11,UA
99999,62M,571,AH36,238,0,SES,1,P170,6,H412A,15,UA
99999,63M,571,AH36,239,0,SES,1,P170,6,H412A,8,UA
99999,64M,571,AH36,240,0,SES,1,P170,6,H412A,11,UA
99999,65M,571,AH36,241,0,SES,1,P170,6,H412A,24,UA
99999,65M,571,AH36,242,0,SES,1,P170,6,H412A,24,UA
99999,65M,571,AH36,243,0,SES,1,P170,6,H412A,24,UA
99999,65M,571,AH36,244,0,SES,1,P170,6,H412A,24,UA
99999,66M,571,AH36,245,0,SES,1,P170,6,H412A,24,UA
99999,67M,571,AH36,246,0,SES,1,P170,6,H412A,24,UA
99999,68M,571,AH36,247,0,SES,1,P170,6,H412A,23,UA
99999,69M,571,AH36,248,0,SES,1,P170,6,H412A,23,UA
99999,70M,571,AH36,249,0,SES,1,P170,6,H412A,23,UA
99999,71M,571,AH36,250,0,SES,1,P170,6,H412A,22,UA
99999,72M,571,AH36,251,0,SES,1,P170,6,H412A,22,UA
99999,73M,571,AH36,252,0,SES,1,P170,6,H412A,22,UA
99999,74M,571,AH36,253,0,SES,1,P170,6,H412A,22,UA
99999,75M,571,AH36,254,0,SES,1,P170,6,H412A,7,UA
99999,76M,571,AH36,255,0,SES,1,P170,6,H412A,12,UA
99999,63M1,571,AH36,256,0,SES,1,P170,6,H412A,5,UA
99999,N,049,AH36,257,0,NCB,1,P170,6,H412A,709,UA
99999,1N,061,AH36,258,1,NFF,0,P170,6,H412A,2,UA
99999,1N,061,AH36,259,1,NFF,0,P170,6,H412A,2,UA
99999,1N,057,AH36,260,1,NFF,0,P170,6,H412A,2,UA
99999,1N,001,AH36,261,1,NFF,0,P170,6,H412A,2,UA
99999,1N,061,AH36,262,1,NFF,0,P170,6,H412A,2,UA
99999,1N,061,AH36,263,1,NFF,0,P170,6,H412A,2,UA
99999,P,041,AH36,264,0,NCB,1,P170,6,H412A,644,UA
99999,Q,044,AH36,265,0,NCB,1,P170,6,H412A,718,UA
99999,R,046,AH36,266,0,NCB,1,P170,6,H412A,499,UA
99999,S,043,AH36,267,0,NCB,1,P170,6,H412A,367,UA
99999,T,050,AH36,268,0,NCB,1,P170,8,H412A,166,UA
99999,U,050,AH36,269,0,NCB,1,P170,8,H412A,346,UA
99999,1X,056,AH36,270,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,271,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,272,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,273,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,274,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,275,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,276,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,277,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,278,1,NFF,0,P170,10,H412A,3,UA
99999,1X,056,AH36,279,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,280,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,281,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,282,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,283,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,284,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,285,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,286,1,NFF,0,P170,10,H412A,3,UA
99999,2X,056,AH36,287,1,NFF,0,P170,10,H412A,3,UA
